gene_id,symbol,gene_name,gene_biotype,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000138658,C4orf21,C4orf21,protein_coding,64.42931144300151,-0.8978703526227401,0.25387777398936195,3.6816397554283237e-5,3.01656934799611e-4
ENSG00000127946,HIP1,HIP1,protein_coding,1428.205618980651,0.4366732662788387,0.11344118319450967,3.69669553093215e-5,3.027161613815711e-4
ENSG00000127947,PTPN12,PTPN12,protein_coding,1644.433109927924,0.36975562355328934,0.09438973384187041,3.716852413512847e-5,3.041916497687384e-4
ENSG00000163485,ADORA1,ADORA1,protein_coding,46.056365153754506,-1.385226669667867,0.42154403898421844,3.719211423477391e-5,3.0420967962934103e-4
ENSG00000109736,MFSD10,MFSD10,protein_coding,1047.141108160318,0.4536753523590984,0.11846825827543671,3.740732429435157e-5,3.056184840682692e-4
ENSG00000174808,BTC,BTC,protein_coding,48.48373107742434,1.1381038045970584,0.33091669074149527,3.740468779776132e-5,3.056184840682692e-4
ENSG00000087303,NID2,NID2,protein_coding,7420.322791137615,0.4313646151348226,0.11209901026949468,3.760532959662366e-5,3.0705982100021523e-4
ENSG00000005812,FBXL3,FBXL3,protein_coding,1414.0994829268327,0.429541074630868,0.11144318045530473,3.7676550772401194e-5,3.074648641346154e-4
ENSG00000119977,TCTN3,TCTN3,protein_coding,2175.6259830868535,-0.4143454055967302,0.10718840499099455,3.7749157682929845e-5,3.0788074477178565e-4
ENSG00000150093,ITGB1,ITGB1,protein_coding,51817.71374369233,0.2977153803000488,0.07557125551771808,3.781587576391727e-5,3.082481472011228e-4
ENSG00000196924,FLNA,FLNA,protein_coding,72182.0267715176,0.5283867436774364,0.14009414868571538,3.796575405695062e-5,3.092926034971739e-4
ENSG00000244694,PTCHD4,PTCHD4,protein_coding,156.81075756414364,-0.6341412069855514,0.17244383089294163,3.805372188068666e-5,3.098317916604963e-4
ENSG00000166189,HPS6,HPS6,protein_coding,380.70937636223135,0.4683767553561151,0.12283211868934314,3.8485687258641295e-5,3.1316957412294837e-4
ENSG00000269893,SNHG8,SNHG8,lincRNA,908.8061142634057,-0.4431955900118614,0.11556702227464377,3.855131774451409e-5,3.135242673516114e-4
ENSG00000105559,PLEKHA4,PLEKHA4,protein_coding,1212.7217684297846,-0.5230071519416151,0.13999898523359816,3.8780555952775615e-5,3.152083587841602e-4
ENSG00000136238,RAC1,RAC1,protein_coding,4926.2877163127205,0.3029712192811218,0.07702339638253021,3.888390456863574e-5,3.158678804022129e-4
ENSG00000161326,DUSP14,DUSP14,protein_coding,705.5746578540592,0.45390053922244766,0.1187946563279567,3.898117665815935e-5,3.1647731551692846e-4
ENSG00000002834,LASP1,LASP1,protein_coding,7193.618146310175,0.3656397605325564,0.09367909040230796,3.9595794232884995e-5,3.212838432222226e-4
ENSG00000127955,GNAI1,GNAI1,protein_coding,520.7983040926908,0.4966073616641788,0.1299500243507888,4.014262068547742e-5,3.2553514061016577e-4
ENSG00000135917,SLC19A3,SLC19A3,protein_coding,50.750990193666304,1.1418600688051332,0.33742417301757077,4.0855036468944686e-5,3.311236687944554e-4
ENSG00000069667,RORA,RORA,protein_coding,530.3606766146968,0.4312129409440291,0.11235810575680899,4.1161556890097283e-5,3.334179870186468e-4
ENSG00000064652,SNX24,SNX24,protein_coding,270.2432074880487,0.4960561001532944,0.13154232929528833,4.1218521293880543e-5,3.336893835424911e-4
ENSG00000128656,CHN1,CHN1,protein_coding,2084.1630132008604,-0.5270346091020721,0.14190161483819289,4.135157992288846e-5,3.3457615063888825e-4
ENSG00000105855,ITGB8,ITGB8,protein_coding,1843.3770524317124,-0.442335119420446,0.11616891374647838,4.147463793235345e-5,3.353810403353016e-4
ENSG00000117525,F3,F3,protein_coding,517.9139726154252,0.4859568803405789,0.12905173286364116,4.166870318675427e-5,3.366315721781006e-4
ENSG00000189067,LITAF,LITAF,protein_coding,5408.611640039463,-0.35278228175698534,0.0909992145158801,4.16766168873478e-5,3.366315721781006e-4
ENSG00000230606,AC159540.1,AC159540.1,lincRNA,294.7406416777439,-0.541071635612963,0.14533719661415748,4.181748136363384e-5,3.375776702135799e-4
ENSG00000155508,CNOT8,CNOT8,protein_coding,743.7019563604316,0.5350241600461039,0.144202229423648,4.2154965928017235e-5,3.4010903877488213e-4
ENSG00000079950,STX7,STX7,protein_coding,1394.5255700762148,0.42260958311051344,0.11028063516379213,4.220645586315899e-5,3.403314218807106e-4
ENSG00000093000,NUP50,NUP50,protein_coding,1397.341176876714,0.36221364708241266,0.09298907544938392,4.23212903069036e-5,3.410640415441342e-4
ENSG00000149488,TMC2,TMC2,protein_coding,60.17222232418014,0.9884643938818986,0.287376115640424,4.260948430112681e-5,3.431921317662671e-4
ENSG00000174705,SH3PXD2B,SH3PXD2B,protein_coding,3905.588758877632,0.5546124209110815,0.15099142721137734,4.303086103807343e-5,3.4619398608911565e-4
ENSG00000176909,MAMSTR,MAMSTR,protein_coding,52.737650109796355,-0.9828189015608786,0.2833427601585131,4.302321037437576e-5,3.4619398608911565e-4
ENSG00000104738,MCM4,MCM4,protein_coding,517.9153198426554,-0.44594411995058586,0.11732002626982459,4.337894041951215e-5,3.4879708791811243e-4
ENSG00000198363,ASPH,ASPH,protein_coding,13007.935508776187,-0.3164153192878084,0.08129020766796571,4.354999717228667e-5,3.499746665415851e-4
ENSG00000120820,GLT8D2,GLT8D2,protein_coding,972.5815101318677,-0.3659733912293087,0.0941820641608143,4.396255314096238e-5,3.5309054538512077e-4
ENSG00000170525,PFKFB3,PFKFB3,protein_coding,2668.6032840889575,0.3486024894591038,0.08949312457201715,4.421164171559468e-5,3.548907402723582e-4
ENSG00000153006,SREK1IP1,SREK1IP1,protein_coding,503.3580342047416,0.43159253580549267,0.11302446596401354,4.460775804242477e-5,3.578684435394529e-4
ENSG00000144136,SLC20A1,SLC20A1,protein_coding,695.782320868006,-0.4689934154662834,0.12447624297834928,4.4645445769829636e-5,3.5796889550736006e-4
ENSG00000206530,WDR52,WDR52,protein_coding,210.59556893041133,-0.5449473555958199,0.14679973293523305,4.5085406360978225e-5,3.6129285638228413e-4
ENSG00000122861,PLAU,PLAU,protein_coding,579.1654972751794,-0.4740897515542972,0.12604234896132938,4.520020164554078e-5,3.618097865848572e-4
ENSG00000178053,MLF1,MLF1,protein_coding,154.5909921538205,-0.6633876007494962,0.18395950964773952,4.520078675205928e-5,3.618097865848572e-4
ENSG00000039560,RAI14,RAI14,protein_coding,5067.245080984101,0.4598542063463586,0.12203256549416228,4.554919095735214e-5,3.643935276588171e-4
ENSG00000175970,UNC119B,UNC119B,protein_coding,1547.403717732972,0.3290858299007886,0.08438366871825936,4.5598181787371844e-5,3.645804034533879e-4
ENSG00000113810,SMC4,SMC4,protein_coding,720.900538289834,-0.457074464874032,0.12120043954835603,4.633702527613098e-5,3.7007178412559635e-4
ENSG00000153113,CAST,CAST,protein_coding,6821.198719125001,0.33014376596524464,0.08478943786740996,4.633527969484179e-5,3.7007178412559635e-4
ENSG00000103150,MLYCD,MLYCD,protein_coding,152.45196528048723,0.6869887704468592,0.19194711118196536,4.6442975360150366e-5,3.707098100576761e-4
ENSG00000162383,SLC1A7,SLC1A7,protein_coding,310.7083980416749,-0.5441277601171558,0.14753785235208045,4.6623555969647027e-5,3.7194249024804225e-4
ENSG00000255090,RP11-820L6.1,RP11-820L6.1,processed_transcript,87.11550701849701,-0.7636132519316776,0.21539042414458,4.6675515972013456e-5,3.7214828429704005e-4
ENSG00000166402,TUB,TUB,protein_coding,696.1704598499177,-0.3935934444923543,0.10286917635615368,4.675928784301601e-5,3.726073446941511e-4
ENSG00000172354,GNB2,GNB2,protein_coding,2586.3219506293867,0.32252419366570934,0.08232449535186333,4.679677946038742e-5,3.7269730741576186e-4
ENSG00000254539,RP4-791M13.3,RP4-791M13.3,antisense,90.77513119019258,0.7812512996942019,0.22121032616389477,4.6959622678113724e-5,3.7378493171431984e-4
ENSG00000128274,A4GALT,A4GALT,protein_coding,1270.6906604087221,0.4805437782963482,0.12843465964246895,4.7134901548357154e-5,3.7476067055552384e-4
ENSG00000177054,ZDHHC13,ZDHHC13,protein_coding,206.4406268656384,0.5311615636762457,0.14345702819111125,4.712226997436876e-5,3.7476067055552384e-4
ENSG00000115946,PNO1,PNO1,protein_coding,174.0923774843352,0.6261767355685269,0.174154741425729,4.726489839465678e-5,3.755843099249151e-4
ENSG00000197586,ENTPD6,ENTPD6,protein_coding,892.0591803400862,0.37693946224690933,0.09794609104529103,4.7296339204481183e-5,3.756243042124737e-4
ENSG00000094963,FMO2,FMO2,protein_coding,2430.221316024458,0.6233985934119283,0.173390328697805,4.7516904513225276e-5,3.771654295737256e-4
ENSG00000148356,LRSAM1,LRSAM1,protein_coding,349.5874453100314,-0.4798519879773129,0.12817844503590312,4.7654382254319724e-5,3.780456961435827e-4
ENSG00000095303,PTGS1,PTGS1,protein_coding,1486.813339841736,0.5785958247050479,0.15941481141007405,4.8054016605290294e-5,3.810035296508635e-4
ENSG00000011405,PIK3C2A,PIK3C2A,protein_coding,1510.2417974496134,0.3293072517918103,0.08458701381315513,4.861741860670843e-5,3.852558007029642e-4
ENSG00000058063,ATP11B,ATP11B,protein_coding,1648.219230839903,0.3362024146370093,0.0867029220332895,4.8758721909756085e-5,3.861603900024335e-4
ENSG00000148484,RSU1,RSU1,protein_coding,2655.273183390538,0.3439397180535769,0.0888555816919907,4.939098305804915e-5,3.9095010741106907e-4
ENSG00000187189,TSPYL4,TSPYL4,protein_coding,491.7779855441509,-0.43008642780745876,0.1127275379090121,4.945436397853482e-5,3.912340785487649e-4
ENSG00000131323,TRAF3,TRAF3,protein_coding,591.7127435048699,-0.4100095625450084,0.1074191690624206,4.9851894866299436e-5,3.940668621048683e-4
ENSG00000226328,CTA-217C2.1,CTA-217C2.1,lincRNA,119.7814551067292,0.708359727280128,0.19925244489169824,4.986785375342821e-5,3.940668621048683e-4
ENSG00000167196,FBXO22,FBXO22,protein_coding,536.061173154808,-0.4373163617644261,0.11586709709900322,4.992471387665283e-5,3.9429712947335364e-4
ENSG00000078070,MCCC1,MCCC1,protein_coding,500.71758662690615,0.4887119790745552,0.13125969901523835,5.016775336991042e-5,3.9599673914184557e-4
ENSG00000137265,IRF4,IRF4,protein_coding,236.16677672177755,0.9277952555924416,0.27794336474391457,5.0314503313308464e-5,3.969348281356071e-4
ENSG00000144228,SPOPL,SPOPL,protein_coding,405.75492866061154,0.4596846661400594,0.12240202181415678,5.041272027791909e-5,0.00039748920910926896
ENSG00000128989,ARPP19,ARPP19,protein_coding,2163.9174908628675,0.31292536594626785,0.08034635562913768,5.124755860829749e-5,4.0346141496322923e-4
ENSG00000135046,ANXA1,ANXA1,protein_coding,9594.513128752893,0.3872558550549713,0.10282392588162878,5.124399537629522e-5,4.0346141496322923e-4
ENSG00000164754,RAD21,RAD21,protein_coding,2638.691763419302,0.4684528545425909,0.1253722010127042,5.1255257089324747e-5,4.0346141496322923e-4
ENSG00000164694,FNDC1,FNDC1,protein_coding,369.25406142861885,-0.5962513858308293,0.16510848479770768,5.131769354720246e-5,4.037294651633893e-4
ENSG00000168538,TRAPPC11,TRAPPC11,protein_coding,1251.26155723798,0.3692496651233123,0.0968064294094662,5.172570950996574e-5,4.0671447875608216e-4
ENSG00000099849,RASSF7,RASSF7,protein_coding,42.91297117951555,1.073067718624391,0.3182750312094902,5.2107874531864e-5,4.091671335678779e-4
ENSG00000146966,DENND2A,DENND2A,protein_coding,2659.51102862842,0.37931189794743525,0.10040686144575273,5.2101824723963304e-5,4.091671335678779e-4
ENSG00000196214,ZNF766,ZNF766,protein_coding,235.3933581377658,-0.5702758505327673,0.15658619906248103,5.2123934619305026e-5,4.091671335678779e-4
ENSG00000027075,PRKCH,PRKCH,protein_coding,81.01762581756982,0.9369426834080306,0.2760935421326562,5.272079628607597e-5,4.1309350860825936e-4
ENSG00000165675,ENOX2,ENOX2,protein_coding,351.0240817609759,0.4935005088708623,0.13345430677243145,5.27159870770035e-5,4.1309350860825936e-4
ENSG00000184788,SATL1,SATL1,protein_coding,75.43201673123971,0.8222424586502696,0.23649821075306993,5.2732610951787644e-5,4.1309350860825936e-4
ENSG00000196159,FAT4,FAT4,protein_coding,2987.5488094427797,0.3875856201941091,0.10216697773371211,5.2740284844811515e-5,4.1309350860825936e-4
ENSG00000148411,NACC2,NACC2,protein_coding,1262.0832923870726,0.3522100494325162,0.09164086028293482,5.39585004171893e-5,4.224027022201985e-4
ENSG00000268388,FENDRR,FENDRR,lincRNA,1468.1726764815037,-0.4184529701254185,0.11060819475430361,5.401462141309051e-5,4.22609447183608e-4
ENSG00000256340,ABCC6P1,ABCC6P1,pseudogene,38.196051019690586,-1.1318727262200503,0.3381136167826427,5.4199930837872765e-5,4.238261771511282e-4
ENSG00000155827,RNF20,RNF20,protein_coding,1297.5278161549497,-0.34683411081134097,0.09012666238913614,5.453006666811142e-5,4.261734441138554e-4
ENSG00000143390,RFX5,RFX5,protein_coding,597.8696504823039,-0.4348298168338508,0.11572547922896226,5.459652455598537e-5,4.2645852020007464e-4
ENSG00000149090,PAMR1,PAMR1,protein_coding,6341.062321142096,-0.3804515783705927,0.09982813575718641,5.502372816808094e-5,4.2955955513873943e-4
ENSG00000170542,SERPINB9,SERPINB9,protein_coding,187.59219924534028,0.6238857277988854,0.1743442088377581,5.526082615735149e-5,4.3117388440053076e-4
ENSG00000102316,MAGED2,MAGED2,protein_coding,3103.947271326639,-0.3764997308391059,0.09894800774087888,5.5670996629787325e-5,4.3413610529720114e-4
ENSG00000172345,STARD5,STARD5,protein_coding,429.5627575051309,-0.4848258938607494,0.13120413729546293,5.587259631584184e-5,4.354694849296079e-4
ENSG00000119900,OGFRL1,OGFRL1,protein_coding,771.9277669630864,0.48785271613477665,0.13203155279677878,5.594872089027318e-5,4.3582399011130653e-4
ENSG00000173418,NAA20,NAA20,protein_coding,651.063739528162,0.4303422470421907,0.11432341792875138,5.618346719234425e-5,4.3741304725993684e-4
ENSG00000151332,MBIP,MBIP,protein_coding,333.60985231382153,-0.45817744071688354,0.1228657160191292,5.637597190368417e-5,4.386716763446409e-4
